index,source,target
14847,"バサルPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper detailing how to unlock
the Basarios PD Red Series.
Take it to the workshop!"
14848,"バサルPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper detailing how to unlock
the Basarios PD Black Series.
Take it to the workshop!"
14849,"バサルPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper detailing how to unlock
the Basarios PD Yellow Series.
Take it to the workshop!"
14850,"ブランゴPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","The method to unlock the Brango PD Yellow Series
is written on this paper.
Take it to the Workshop!"
14851,"ブランゴPD青シリーズの
解放方法が記された紙。
工房に持って行こう！","The method to unlock the Brango PD Blue Series
is written on this paper.
Take it to the Workshop!"
14852,"ブランゴPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","The method to unlock the Brango PD Black Series
is written on this paper.
Take it to the Workshop!"
14853,"金色PD白シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Golden PD White Series.
Take it to the Workshop!"
14854,"金色PD紫シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Golden PD Purple Series.
Take it to the Workshop!"
14855,"金色PD緑シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Golden PD Green Series.
Take it to the Workshop!"
14856,"グラビドPD緑シリーズの
解放方法が記された紙。
工房に持って行こう！","Gravid PD Green Series
A paper describing how to unlock it.
Take it to the workshop!"
14857,"グラビドPD紫シリーズの
解放方法が記された紙。
工房に持って行こう！","Gravid PD Purple Series
A paper describing how to unlock it.
Take it to the workshop!"
14858,"グラビドPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","Gravid PD Red Series
A paper describing how to unlock it.
Take it to the workshop!"
14859,"ハイメタPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the High Metal PD Black series.
Take it to the Smithy!"
14860,"ハイメタPD青シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the High Metal PD Blue series.
Take it to the Smithy!"
14861,"ハイメタPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the High Metal PD Yellow series.
Take it to the Smithy!"
14862,"Ｓ・ソルPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","S Sol PD Red Series
A paper with its unlock method.
Take it to the workshop!"
14863,"Ｓ・ソルPD紫シリーズの
解放方法が記された紙。
工房に持って行こう！","S Sol PD Purple Series
A paper with its unlock method.
Take it to the workshop!"
14864,"Ｓ・ソルPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","S Sol PD Black Series
A paper with its unlock method.
Take it to the workshop!"
14865,"ガルルガPD白シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock the Garuga PD White series.
Take it to the Workshop!"
14866,"ガルルガPD緑シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock the Garuga PD Green series.
Take it to the Workshop!"
14867,"ガルルガPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock the Garuga PD Red series.
Take it to the Workshop!"
14868,"ザザミPD青シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper detailing how to unlock the
Zazami PD Blue series.
Take it to the Smithy!"
14869,"ザザミPD白シリーズの
解放方法が記された紙。
工房に持って行こう！","Zazami PD White series
A paper with the unlock method.
Take it to the Smithy!"
14870,"ザザミPD紫シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper detailing how to unlock the
Zazami PD Purple series.
Take it to the Smithy!"
14871,"クシャナPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kushana PD Red Series.
Take it to the Workshop!"
14872,"クシャナPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kushana PD Yellow Series.
Take it to the Workshop!"
14873,"クシャナPD緑シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kushana PD Green Series.
Take it to the Workshop!"
14874,"Ｇ級の参加者のみ手にできる
といわれている希少岩。
より強固な武具を生産できる。","A rare rock said to be obtainable
only by G-rank participants.
Allows the production of even sturdier weapons and armor."
14875,"Ｇ級の参加者のみ手にできる
といわれている希少岩。
より強固な武具を生産できる。","A rare rock said to be obtainable
only by G-rank participants.
Allows the production of even sturdier weapons and armor."
14876,"Ｇ級の参加者のみ手にできる
といわれている希少鉱石。
強固な武具を生産できる。","A rare ore said to be obtainable
only by G-rank participants.
Allows the production of sturdy weapons and armor."
14877,"和を感じさせる不思議な鉄。
鉄には見たことのない文字が
書かれているが、解読不能だ。","A mysterious iron with a Japanese feel.
Unfamiliar characters are written on it,
but they cannot be deciphered."
14878,"歌姫の纏っている衣装を
模した布。滑らかな
肌触り。","Cloth patterned after the costume
worn by the Songstress. It has a
smooth, soft texture."
14879,"アルフィシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to
make the Alfi Series.
Take it to the Smithy!"
14880,"東方で咲くといわれる貴重な
桜の種。咲くまでに幾年の月
日がかかる。","A precious cherry blossom seed said
to bloom in the East. Years and months
must pass before it can flower."
14881,"東方で古くから伝わる巻物。
この巻物を読んだ者は桜を吹
雪かせるようになれるとか。","A scroll passed down in the East since olden times.
Those who read it, they say, learn to make
cherry blossoms fall like snow."
14882,"とても剛性が高い鎧玉。老練
の職人が卓越した技で防具を
強化する際に必要な素材。","A very rigid Armor Sphere. A material needed
when a veteran artisan upgrades armor
with exceptional skill."
14883,"照雷鳥の麗しい甲殻。
硬度が高いだけでなく、
加工を躊躇わせるほど美しい。","Toridcless's beautiful carapace.
Not only is it highly hard,
it is so beautiful it makes one hesitate to work it."
14884,"照雷鳥の麗しい体毛。
利便性が高く、装飾にも
欠かせないため常に品薄。","Toridcless's beautiful fur.
Highly convenient and essential for decoration,
it is always in short supply."
14885,"照雷鳥の麗しい翼爪。
鋭さに慄いてしまうと同時に、
その美しさに見とれてしまう。","Toridcless's beautiful wing claw.
While its sharpness makes one shudder,
one is also captivated by its beauty."
14886,"照雷鳥の麗しい骨髄。
並の剥ぎ取り技術では、加工
時まで本来の輝きを保てない。","Toridcless's beautiful bone marrow.
With ordinary carving techniques, its original radiance
cannot be preserved until the time of working."
14887,"照雷鳥の光り輝く羽根。
無傷の羽根は非常に希少で
幸運をもたらすとされている。","A shining feather of a Thunderbird.
Unblemished feathers are extremely rare
and said to bring good fortune."
14888,"照雷鳥の麗しい玉。
この世のものとは思えない
ほど美しく光り輝いている。","Toridcless's beautiful gem.
It shines so beautifully it seems
not of this world."
14889,"照雷鳥の発達した翼。効率
よく光をエネルギーに変換
できるよう進化した。","Thunderbird's developed wings. They evolved
to efficiently convert light into
energy."
14890,"照雷鳥の発達した翼。美しく、
また硬度が高いため、不変の
美を現す縁起もの。美の象徴。","Thunderbird's developed wings. Beautiful
and very hard, they are a lucky charm
representing eternal beauty. A symbol of beauty."
14891,"燦然と煌めく照雷鳥の翼。
長年、光を蓄えたためか、
暗闇でも薄っすらと発光する。","The dazzling wings of the Thunderbird.
Perhaps because they stored light for many years,
they glow faintly even in the dark."
14892,"凄まじき力を持つ照雷鳥の翼。
あまりの威光に、熟練の職人
が加工を断る事もある。","Wings of a Thunderbird that possesses tremendous power.
Its overwhelming majesty is such that even skilled
craftsmen sometimes refuse to process them."
14893,"照雷鳥の整った羽角。
縄張り争いでは、高硬度の
羽角を備えるものが勝る。","Thunderbird's well-formed horns.
In territorial disputes, those with
harder horns prevail."
14894,"照雷鳥の麗しい羽角。
大いなる威厳を備えており、
加工をためらう職人も多い。","Toridcless's beautiful wing horn.
It possesses great dignity,
and many craftsmen hesitate to work it."
14895,"照雷鳥のよく整った尾。
手入れが隅々まで行き届いて
いる。","A well-kept tail of a Thunderbird.
It is groomed down to
the smallest detail."
14896,"照雷鳥の麗しい尾。
他の追随を許さない、
唯一無二の美しさ。","Toridcless's beautiful tail.
Unmatched by any other,
with a one-of-a-kind beauty."
14897,"冥雷竜の焼け爛れた甲殻。
焦げ付いた匂いを取るのも
一苦労だが、有用性は高い。","A charred carapace of the Dark Thunder Wyvern.
Removing the burnt smell is
hard work, but it is highly useful."
14898,"冥雷竜の焼け爛れた鱗。どう
いった性質か定かではないが、
硬度の割に軽量である。","A charred scale of the Dark Thunder Wyvern. Its
exact nature is unclear, but
it is light for its hardness."
14899,"冥雷竜の焼け爛れた鉤爪。
傷んでなお使い勝手に優れ、
常に品不足なほど人気で有用。","A charred talon of the Dark Thunder Wyvern.
Even damaged, it is highly practical;
so popular it is always in short supply."
14900,"龍の力が流れる冥雷竜の血液。
冥雷によって活性化すると
呻き声の様な音がする。","Blood of the Dark Thunder Dragon, through which dragon power flows.
When activated by its dark lightning,
it makes a sound like a groan."
14901,"冥雷竜の体内で焼け爛れた玉。
焦げや艶が独特な質感を表現
しており、極めて美しい。","A gem scorched within the body of the
Nether Thunder Dragon. Its char and luster
give a unique texture, making it exceedingly beautiful."
14902,"暴走した冥雷によって焼け爛れ
た骨髄。冥雷竜の力を帯びてい
るため、摘出が非常に難しい。","Marrow scorched and blistered by
rampaging dark thunder. Because it carries
a Dark Thunder Wyvern's power, extraction is very difficult."
14903,"冥雷竜の冥雷を司る器官と
される角。大きく発達した末
硬さも手に入れた。","A horn said to be the organ governing
the Nether Thunder Dragon's nether lightning.
Greatly developed, it also gained hardness."
14904,"原種とは似ても似つかない、
悍ましい色へ変わった角。
冥雷が染み込んでいる。","A horn that resembles nothing of the original species,
turned a dreadful color.
Dark thunder has soaked into it."
14905,"良質な冥雷竜の角。制御し切れ
なくなった冥雷が凝縮され、
今なお鈍く光り続けている…。","A quality Dark Thunder Wyvern horn.
Dark Thunder that can no longer be controlled
has condensed within, still glowing dimly even now..."
14906,"冥雷竜の絶大な力を秘めた角。
あまりに強い冥雷が自身さえ
も焦がし尽くしてしまう。","A horn holding the Dark Thunder Dragon's immense power.
Its dark thunder is so fierce that it
scorches even the dragon itself to ash."
14907,"冥雷竜の傷んだ翼。羽ばたけ
る筈がない程の傷で、無理し
て飛ぶ痛みは想像を絶する。","A damaged wing of the Nether Thunder Dragon.
So wounded it could never flap again;
the pain of forcing flight is beyond imagining."
14908,"冥雷竜の焼け爛れた翼。内部
から弾けたような損傷がとて
も多く、有用なのはごく一部。","A charred wing of the Dark Thunder Wyvern. Damage
as if it burst from within is
very extensive; only a small part is usable."
14909,"冥雷竜の憐れみを誘う尻尾。
外傷よりも内部からの損傷が
目立つ。","A tail of the Dark Thunder Wyvern that invites pity.
Damage from within is more
noticeable than external wounds."
14910,"冥雷竜の焼け爛れた尻尾。周
囲に漂う異様な空気が近寄り
がたい雰囲気を醸している。","A charred tail of the Dark Thunder Wyvern. The
strange air drifting around it makes
it hard to draw near."
14911,"武具工房にいるハリセンネコ
から「EXTELLAコラボくじ」
を引くためのチケット。","A ticket to draw the
""EXTELLA Collab Lottery"" from the Harisen Neko
at the Weapon/Armor Workshop."
14912,"レジェンドラスタ、
クロエの仕草が追加される。
<act52>で使用可能。","Adds Chloe's gesture
to the Legend Rasta.
Usable in <act52>."
14913,"レジェンドラスタ、
クロエの仕草が追加される。
<act53>で使用可能。","Adds Chloe's gesture
to the Legend Rasta.
Usable in <act53>."
14914,"１０周年記念で用意された、
陽気な動作が追加される。
<act51>で使用可能。","Prepared for the 10th anniversary,
it adds a cheerful gesture.
Usable with <act51>."
14915,"カイファシリーズの
生産方法が記された紙。
工房に持って行こう！","Paper describing how to craft
the Kaifa Series.
Take it to the Workshop!"
14916,"加工の方法や組み合わせる
素材により、様々な味と食感に
変化する夢の粉。","A powder of dreams that changes into
various tastes and textures depending
on the processing method and materials used."
14917,"凍結するほどの冷気が漏れ出る
鉱石。いにしえの冷気が生み出
した結晶とも言われている。","An ore that leaks freezing cold air.
It is said that ancient cold created
this crystal."
14918,"アルフィＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to
make the Alfi D Series.
Take it to the Smithy!"
14919,"カイファＤシリーズの
生産方法が記された紙。
工房に持って行こう！","Paper describing how to craft
the Kaifa D Series.
Take it to the Workshop!"
14920,"アニバ2015Ｄシリーズの
生産方法が記された紙。
工房に持って行こう！","Paper describing how to produce the Anniv 2015D Series.
Take it to the Workshop!"
14921,"千代Ｄシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to
craft the Chiyo D Series.
Take it to the Smithy!"
14922,"進撃の巨人Ｄシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to forge
the Attack on Titan D series.
Take it to the Smithy!"
14923,"ネコダンＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to make
the Felyne D Series.
Take it to the Smithy!"
14924,"グーダンＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing the
production method for the Goudan D Series.
Take it to the Smithy!"
14925,"相手を想いしたう気持ちを
形にした物。形にすること
で思いが伝わりやすくなる。","An object that gives shape to
yearning feelings for another. Giving them
form makes those feelings easier to convey."
14926,"相手をいとしく思う気持ちを
形にした物。形にすること
で思いが伝わりやすくなる。","An object that gives shape to
tender feelings for another. Giving them
form makes those feelings easier to convey."
14927,"煌びやかで色とりどりの
美しい装飾が施された手箱。
出会いと別れの春を表現。","A casket adorned with gorgeous,
colorful and beautiful decorations.
It expresses the spring of meetings and partings."
14928,"Fate/Apocryphaシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing the production method
for the Fate/Apocrypha Series.
Take it to the Smithy!"
14929,"Fate/Apocryphaシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing the production method
for the Fate/Apocrypha Series.
Take it to the Smithy!"
14930,"Fate/ApocryphaＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing the production method
for the Fate/Apocrypha D Series.
Take it to the Smithy!"
14931,"Fate/ApocryphaＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper detailing the production method
for the Fate/Apocrypha D Series.
Take it to the Smithy!"
14932,"聖女ネコシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing how to
produce the Holy Maiden Cat Series.
Take it to the Smithy!"
14933,"燦然と輝く王剣貤の
生産方法が記された紙。
工房に持って行こう！","A paper inscribed with the production method
of the brilliantly shining King Sword.
Bring it to the Workshop!"
14934,"幻想大剣貤の
生産方法が記された紙。
工房に持って行こう！","Phantom Great Sword's
production method is written on this paper.
Take it to the workshop!"
14935,"十二勇士ノ剣貤の
生産方法が記された紙。
工房に持って行こう！","Twelve Heroes' Sword
Paper describing its production method.
Take it to the workshop!"
14936,"聖女の御旗貤の
生産方法が記された紙。
工房に持って行こう！","A paper describing how to
produce the Holy Maiden's Banner.
Take it to the Smithy!"
14937,"ストラザシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing the production method for the Strazza series.
Take it to the workshop!"
14938,"ストラザＤシリーズの
生産方法が記された紙。
工房に持って行こう！","A paper describing the production method for the Strazza D series.
Take it to the workshop!"
14939,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14940,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14941,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14942,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14943,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14944,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14945,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14946,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14947,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14948,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14949,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14950,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14951,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14952,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14953,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14954,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14955,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14956,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14957,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14958,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14959,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14960,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14961,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14962,"Ｇ級防具を精錬することで
作られた装飾品。","A decoration created by refining
G-rank armor."
14963,"攻撃と保護系スキルが
アップするＧ級装飾品。","A G-rank decoration that
upgrades Attack and protection skills."
14964,"攻撃と保護系スキルが
アップするＧ級装飾品。","A G-rank decoration that
upgrades Attack and protection skills."
14965,"攻撃と保護系スキルが
アップするＧ級装飾品。","A G-rank decoration that
upgrades Attack and protection skills."
14966,"攻撃と保護系スキルが
アップするＧ級装飾品。","A G-rank decoration that
upgrades Attack and protection skills."
14967,"攻撃と保護系スキルが
アップするＧ級装飾品。","A G-rank decoration that
upgrades Attack and protection skills."
14968,"装飾品の素材としてかかせな
い珠。怪しいが危険度は低い
事が分かる奇妙な珠。","A bead indispensable as a
material for decorations. An eerie orb,
though clearly of little danger."
14969,"武器に特殊な効果を
付与する印。
{c05}（天廊武器専用）","A seal that grants
a special effect to a weapon.{c05}(Heavenly Corridor weapons only)"
14970,"煉華Ｃシリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Forged Blossom C Series.
Take it to the smithy!"
14971,"武具工房にいるハリセンネコ
から「第一弾Apocryphaくじ」
を引くためのチケット。","A ticket to draw the
""First Apocrypha Lottery"" from the Harisen Neko
at the Weapon/Armor Workshop."
14972,"武具工房にいるハリセンネコ
から「第二弾Apocryphaくじ」
を引くためのチケット。","A ticket to draw the
""Second Apocrypha Lottery"" from the Harisen Neko
at the Weapon/Armor Workshop."
14973,"ボンネＤシリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Bonne D series.
Take it to the workshop!"
14974,"保護系スキルが
アップするＧ級装飾品。","A G-Rank decoration that
boosts protection-type skills."
14975,"アノルパティスの鱗。
鑢のようになっており
研磨するのに最適。","Anorupatisu's scale.
It is file-like, making it
ideal for polishing."
14976,"アノルパティスの甲殻。
節々についた傷跡が
極海で生きてきた勲章。","Anorupatisu's carapace.
The scars on its joints are medals
from surviving the polar seas."
14977,"アノルパティスの牙。
その食いちぎるための歯は
見るものを不安にさせる。","Anorupatisu's fang.
The teeth meant for biting off
meat unsettle all who see them."
14978,"暴鋸竜から稀に取れる宝玉。
白銀の世界を封じたような
不思議な輝きを持つ。","A gem rarely obtained from a Saw Wyvern.
It holds a mysterious radiance,
as if it had sealed away a world of silver."
14979,"アノルパティスの髄。
外気に敏感で体からの摘出は
非常に困難。","Anorupatisu's marrow.
Sensitive to outside air, removing
it from the body is very difficult."
14980,"凄まじく発達した暴鋸竜の角。
特に鋭さが目立つ一品。
触れるものすべてを傷つける。","A horn of a Berserking Saw Wyvern that developed tremendously.
A piece with notably exceptional sharpness.
It injures everything it touches."
14981,"凄まじく発達した暴鋸竜の角。
特に尖りが目立つ極上品。
軽くでも触れるのは危険！","A horn of a Berserking Saw Wyvern that developed tremendously.
A top-grade specimen with a notably sharp point.
Even touching it lightly is dangerous!"
14982,"凄まじく発達した暴鋸竜の角。
特に耐久性に優れる物。
容易に氷塊を割き砕ける。","A horn of a Berserking Saw Wyvern that developed tremendously.
One with particularly excellent durability.
It can easily split and shatter ice blocks."
14983,"凄まじく発達した暴鋸竜の角。
鋭く尖った最上級の品は
あらゆる外殻をたちきる。","A horn of a Berserking Saw Wyvern that developed tremendously.
The finest grade, sharply pointed,
can cut through any outer shell."
14984,"アノルパティスの尻尾。
特徴的なヒレが強固になり
殺傷性が増している。","Anorupatisu's tail.
Its distinctive fin has hardened,
increasing its lethality."
14985,"アノルパティスの尻尾。
当たれば肉は裂け骨は砕け
一面は血の海となる。","Anorupatisu's tail.
A hit tears flesh and crushes
bone, turning all to a sea of blood."
14986,"暴鋸竜の大きな背ビレ。
水中から背ビレを出すと
見るものを不安にさせる。","The large dorsal fin of a Saw Wyvern.
When it rises from the water,
it fills onlookers with unease."
14987,"暴鋸竜の巨大な背ビレ。
水面にこの背が現れれば
辺りは恐怖におののく。","The colossal dorsal fin of a Saw Wyvern.
If this back breaks the surface,
terror grips all around."
14988,"暴鋸竜の力強い翼。
その翼は極海の空を
思わせる色。","The mighty wings of a Saw Wyvern.
Their color calls to mind
the skies of the Polar Sea."
14989,"暴鋸竜の力強い翼。
その翼は極海の深海を
思わせる色。","The mighty wings of a Saw Wyvern.
Their color calls to mind
the deep ocean of the Polar Sea."
14990,"暴鋸竜の体内を駆け巡る血液。
血中の成分が特殊で
急激な気圧変化に強い。","Blood that courses through a Saw Wyvern's body.
Its components are unique,
making it resistant to sudden pressure changes."
14991,"怒貌竜の中でも完全に白湖の
環境に適応した個体の皮。
乾燥や外敵から身を守る。","The hide of a Raging Visage Dragon that has fully adapted to the
White Lake environment.
It protects the body from dryness and predators."
14992,"涸れ果てた環境に適応した怒
貌竜の鱗。ざらざらしている
が、染み出す毒で潤う。","A scale of a Rage-Faced Wyvern
that adapted to a dried-up land. It is rough,
but moistened by seeping poison."
14993,"怒貌竜の毒を生成する器官。
怒り時は血流を良くするため、
機能を停止させる。","An organ that produces the Raging Visage Dragon's poison.
When enraged, it shuts down
in order to improve blood flow."
14994,"非常に頑強な怒貌竜の骨。
切り出しや加工は困難を
極めるという。","Bone of an incredibly tough Fury-Faced Dragon.
Cutting and working it is said
to be extremely difficult."
14995,"怒貌竜の体内で生成される猛
毒を溜め込む器官。素材とし
て扱うには危険すぎる代物。","An organ that stores the deadly
poison produced within the Raging Visage Dragon's body.
It is far too dangerous to handle as a material."
14996,"怒貌竜の全身を巡る血。
怒り時は高熱化し、その熱に
よって全身を膨張させる。","Blood that courses through the Raging Visage Dragon's body.
It becomes superheated when enraged, and that heat
causes the entire body to swell."
14997,"毒の滴る怒貌竜の牙。
白湖に生息する獲物を食べる
ため、鋭く頑丈に発達した。","A fang of a rage-faced wyvern dripping with poison.
To eat the prey that live in the White Lake,
it developed to be sharp and sturdy."
14998,"特に強暴な怒貌竜が持つ牙。
この個体が現れる時、白湖の
生物は食い尽くされるという。","Fangs from an exceptionally ferocious Doragyurosu.
When this individual appears, the
creatures of the White Lake are said to be devoured."
14999,"怒貌竜の分厚いヒレ。
水生だった頃の名残だが、
退化の兆しが見え始めている。","A thick fin of the Raging Visage Dragon.
A remnant of its aquatic past, though
signs of degeneration have begun to show."
15000,"大きな威圧感を与える怒貌竜
のヒレ。白い砂が付着し、
きらめいて見える時がある。","The fin of a Raging Visage Wyvern that
gives off immense intimidation. White sand clings to it,
and at times it seems to sparkle."
15001,"たくましく肉感のある怒貌竜
の尻尾。尻尾の棘は鋭く、猛
毒を含んでいるため大変危険。","The muscular, fleshy tail of a
Raging Visage Dragon. Its spines are sharp and
full of deadly poison, making it very dangerous."
15002,"怒貌竜の強力な個体が持つ尾。
凄まじい力で振り降ろされる
一撃は、大地を陥没させる。","A tail borne by powerful Raging Visage Dragon individuals.
The blow it brings down with tremendous force
sinks the very earth."
15003,"異様な怒貌竜の腕。地中に潜
むわずかな生物も逃さないた
め、発達したと考えられる。","The bizarre arm of a Doragyurosu. It is thought to
have developed so that not even the few creatures
that lurk underground can slip away."
15004,"怒貌竜の異形の腕。怒り時の
突起は、異形化した鱗が血管
の膨張で押し広がったもの。","The Rage-Faced Wyvern's misshapen arms. Its
protrusions when enraged are warped scales
forced out by swelling blood vessels."
15005,"凄まじい発達により硬質化し
た怒貌竜の腕。硬いものを
叩き潰すことに特化している。","An arm of a Dyuragaua that hardened through
tremendous development. It specializes in
crushing hard objects."
15006,"幾年もの陸上活動を経て
獲得した、完全無欠の豪腕。
地形を変えるほどの力を持つ。","A flawless mighty arm obtained
through years of land activity.
It has the power to alter the terrain."
15007,"白虎・剣聖シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Sword Saint series
unlock method paper.
Take it to the Workshop!"
15008,"白虎・双龍シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Twin Dragons series
unlock method paper.
Take it to the Workshop!"
15009,"白虎・剣王シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Sword King series
unlock method paper.
Take it to the Workshop!"
15010,"白虎・刀神シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Blade God series
unlock method paper.
Take it to the Workshop!"
15011,"白虎・天槍シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Heaven Spear series
unlock method paper.
Take it to the Workshop!"
15012,"白虎・砲皇シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Cannon Emperor series
unlock method paper.
Take it to the Workshop!"
15013,"白虎・鈍器獣シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Blunt Beast series
unlock method paper.
Take it to the Workshop!"
15014,"白虎・奏帝シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Melody Emperor series
unlock method paper.
Take it to the Workshop!"
15015,"白虎・穿凰シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Piercing Phoenix series
unlock method paper.
Take it to the Workshop!"
15016,"白虎・斬将シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Slash General series
unlock method paper.
Take it to the Workshop!"
15017,"白虎・銃傑シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Gun Master series
unlock method paper.
Take it to the Workshop!"
15018,"白虎・銃仙シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Gun Sage series
unlock method paper.
Take it to the Workshop!"
15019,"白虎・弓鬼シリーズの
解放方法が記された紙。
工房に持って行こう！","White Tiger Bow Demon series
unlock method paper.
Take it to the Workshop!"
15020,"キリンPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kirin PD Red Series.
Take it to the Workshop!"
15021,"キリンPD紫シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kirin PD Purple Series.
Take it to the Workshop!"
15022,"キリンPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to
unlock the Kirin PD Black Series.
Take it to the Workshop!"
15023,"カイザーPD白シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Kaiser PD White Series.
Take it to the Workshop!"
15024,"カイザーPD黒シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Kaiser PD Black Series.
Take it to the Workshop!"
15025,"カイザーPD緑シリーズの
解放方法が記された紙。
工房に持って行こう！","Paper describing how to unlock
the Kaiser PD Green Series.
Take it to the Workshop!"
15026,"ミヅハPD青シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Mizuha PD Blue Series.
Take it to the Smithy!"
15027,"ミヅハPD赤シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Mizuha PD Red Series.
Take it to the Smithy!"
15028,"ミヅハPD黄シリーズの
解放方法が記された紙。
工房に持って行こう！","A paper describing how to unlock
the Mizuha PD Yellow Series.
Take it to the Smithy!"
