index,source,target
65128,全身から溢れる猛火が、{j}狩人の闘志を物語る脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"Leg armor in which blazing fire spills from every limb,{j}telling of a Hunter's fighting spirit.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65129,全身から溢れる猛火が、{j}狩人の闘志を物語る脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"Leg armor in which blazing fire spills from every limb,{j}telling of a Hunter's fighting spirit.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65130,希少な素材により作られた脚{j}防具。全身から溢れる猛火が、{j}狩人の闘志を物語る。,Leg armor made from rare materials. Flames{j}pouring from the whole body speak of the{j}Hunter's fighting spirit.
65131,希少な素材により作られた脚{j}防具。全身から溢れる猛火が、{j}狩人の闘志を物語る。,Leg armor made from rare materials. Flames{j}pouring from the whole body speak of the{j}Hunter's fighting spirit.
65132,希少な素材により作られた脚{j}防具。全身から溢れる猛火が、{j}狩人の闘志を物語る。,Leg armor made from rare materials. Flames{j}pouring from the whole body speak of the{j}Hunter's fighting spirit.
65133,全身から溢れる猛火が、{j}狩人の闘志を物語る脚防具。{j}{c11}≪狩護防具≫{/c},"Leg armor in which blazing fire spills from every limb,{j}telling of a Hunter's fighting spirit.{j}{c11}≪Hunting Guard Armor≫{/c}"
65134,全身から溢れる猛火が、{j}狩人の闘志を物語る脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"Leg armor in which blazing fire spills from every limb,{j}telling of a Hunter's fighting spirit.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65135,全身から溢れる猛火が、{j}狩人の闘志を物語る脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"Leg armor in which blazing fire spills from every limb,{j}telling of a Hunter's fighting spirit.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65136,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65137,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65138,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65139,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪狩護防具≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪Hunting Guard Armor≫{/c}
65140,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65141,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65142,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65143,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65144,輝界竜の結晶にアレンジを{j}加え作られた脚防具。素材が{j}軽く、自由にふるまえる。,"Legs armor crafted by adding a twist to{j}the crystal of the Radiant Dragon. The{j}material is light, allowing free movement."
65145,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪狩護防具≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪Hunting Guard Armor≫{/c}
65146,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65147,輝界竜の結晶にアレンジを{j}加え作られた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},Legs armor crafted by adding a{j}twist to the crystal of the Radiant Dragon.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65148,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65149,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65150,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65151,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪狩護防具≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪Hunting Guard Armor≫{/c}"
65152,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65153,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65154,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65155,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65156,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}アシンメトリーなデザイン。,Alluring leg armor made by ingeniously{j}refining Thunderclap Dragon parts.{j}Features an asymmetrical design.
65157,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪狩護防具≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪Hunting Guard Armor≫{/c}"
65158,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65159,雷轟竜の素材に一工夫を加え、{j}魅惑的に昇華させた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},"With a touch of ingenuity added to Thunderclap Dragon materials,{j}Legs Armor, alluringly sublimated.{j}{c11}≪G-Rank Hunting Guard≫{/c}"
65160,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65161,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65162,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65163,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪狩護防具≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪Hunting Guard Armor≫{/c}
65164,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65165,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65166,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65167,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65168,東の国の伝統的な脚防具。{j}かつての某国では若人の{j}必需品だったらしい。,"Traditional leg armor of the Eastern{j}country. In a certain country long ago, it{j}was said to be a youth's essential item."
65169,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪狩護防具≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪Hunting Guard Armor≫{/c}
65170,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65171,東の国の伝統的な脚防具。{j}若人の必需品だったらしい。{j}{c11}≪Ｇ級狩護≫{/c},Traditional leg armor of the Eastern country.{j}It was said to be a youth's essential item.{j}{c11}≪G-Rank Hunting Guard≫{/c}
65172,極龍の力を具現する脚鎧。力{j}は破壊を呼び、辺り一帯を{j}荒廃させるという。,"Leg armor that embodies the power of the Extreme Dragon. Its power{j}brings destruction,{j}laying waste to all around, they say."
65173,極龍の力を具現する脚鎧。力{j}は破壊を呼び、辺り一帯を{j}荒廃させるという。,"Leg armor that embodies the power of the Extreme Dragon. Its power{j}brings destruction,{j}laying waste to all around, they say."
65174,極龍の力を具現する脚鎧。力{j}は破壊を呼び、辺り一帯を{j}荒廃させるという。,"Leg armor that embodies the power of the Extreme Dragon. Its power{j}brings destruction,{j}laying waste to all around, they say."
65175,極龍の力を具現する脚鎧。{j}獲物が地の果てまで行こう{j}とも逃がすことはないという。,"Leg armor that embodies the power of the Extreme Dragon.{j}No prey escapes,{j}even if it flees to the ends of the earth, they say."
65176,極龍の力を具現する脚鎧。{j}獲物が地の果てまで行こう{j}とも逃がすことはないという。,"Leg armor that embodies the power of the Extreme Dragon.{j}No prey escapes,{j}even if it flees to the ends of the earth, they say."
65177,極龍の力を具現する脚鎧。{j}獲物が地の果てまで行こう{j}とも逃がすことはないという。,"Leg armor that embodies the power of the Extreme Dragon.{j}No prey escapes,{j}even if it flees to the ends of the earth, they say."
65178,羽より軽い神秘の脚装。周囲{j}を取巻く雷から発せられた磁{j}場が狩人の身を護る。,Mystical leg armor lighter than a feather. The{j}lightning that surrounds it gives off a magnetic{j}field that protects the Hunter's body.
65179,羽より軽い神秘の脚装。周囲{j}を取巻く雷から発せられた磁{j}場が狩人の身を護る。,Mystical leg armor lighter than a feather. The{j}lightning that surrounds it gives off a magnetic{j}field that protects the Hunter's body.
65180,羽より軽い神秘の脚装。周囲{j}を取巻く雷から発せられた磁{j}場が狩人の身を護る。,Mystical leg armor lighter than a feather. The{j}lightning that surrounds it gives off a magnetic{j}field that protects the Hunter's body.
65181,一足千里を駆けるとされるキ{j}リンの具足。疲労を感じるこ{j}となく狩猟を続けられる。,"Leg armor of the Kirin, said to run a{j}thousand leagues in a single step. It lets{j}one hunt on without ever feeling fatigue."
65182,一足千里を駆けるとされるキ{j}リンの具足。疲労を感じるこ{j}となく狩猟を続けられる。,"Leg armor of the Kirin, said to run a{j}thousand leagues in a single step. It lets{j}one hunt on without ever feeling fatigue."
65183,一足千里を駆けるとされるキ{j}リンの具足。疲労を感じるこ{j}となく狩猟を続けられる。,"Leg armor of the Kirin, said to run a{j}thousand leagues in a single step. It lets{j}one hunt on without ever feeling fatigue."
65184,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪剛種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Gou Armor≫{/c}"
65185,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪天嵐防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Tenran Armor≫{/c}"
65186,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪覇種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Supremacy Armor≫{/c}"
65187,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪Ｇ級覇種≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪G-Rank Supremacy≫{/c}"
65188,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪烈種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Burst Armor≫{/c}"
65189,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪始種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Origin Armor≫{/c}"
65190,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪剛種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Gou Armor≫{/c}"
65191,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪天嵐防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Tenran Armor≫{/c}"
65192,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪覇種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Supremacy Armor≫{/c}"
65193,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪Ｇ級覇種≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪G-Rank Supremacy≫{/c}"
65194,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪烈種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Burst Armor≫{/c}"
65195,全身を熱気が包み込む、{j}紅蓮獅子の脚防具。{j}{c02}≪始種防具≫{/c},"Wrapping the whole body in heat,{j}Crimson Lion Legs Armor.{j}{c02}≪Origin Armor≫{/c}"
65196,爆炎の如き力を得る脚防具。{j}身に纏う者の能力を高める。{j}{c02}≪始種防具≫{/c},Leg armor that grants the power of a fiery blast.{j}It enhances the abilities of its wearer.{j}{c02}≪Origin Armor≫{/c}
65197,爆炎の如き力を得る脚防具。{j}身に纏う者の能力を高める。{j}{c02}≪始種防具≫{/c},Leg armor that grants the power of a fiery blast.{j}It enhances the abilities of its wearer.{j}{c02}≪Origin Armor≫{/c}
65198,華麗かつ美しい脚防具。{j}その美しさゆえ、求める者が{j}絶えない。{c02}≪始種防具≫{/c},"A gorgeous, beautiful piece of leg armor.{j}Its beauty is such that{j}seekers never cease.{c02}≪Origin Armor≫{/c}"
65199,美しく装飾された脚防具。{j}花を思わせる、造形は人を{j}魅了する。{c02}≪始種防具≫{/c},Leg armor adorned with beautiful ornamentation.{j}Its flower-like design{j}captivates all who behold it.{c02}≪Origin Armor≫{/c}
65200,炎角竜の素材を使用した、{j}猛々しい脚防具。士気が{j}燃え滾る。{c02}≪始種防具≫{/c},"Leg armor made from Flame Horned Wyvern materials,{j}fierce and valiant. Spirits{j}burn hot.{c02}≪Origin Armor≫{/c}"
65201,炎角竜の素材を使用した、{j}猛々しい脚防具。士気が{j}燃え滾る。{c02}≪始種防具≫{/c},"Leg armor made from Flame Horned Wyvern materials,{j}fierce and valiant. Spirits{j}burn hot.{c02}≪Origin Armor≫{/c}"
65202,険しい針の大嶽すらも、乗り{j}越える具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},Armor that surmounts{j}even the steep Great Peak of Needles.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}
65203,険しい針の大嶽すらも、乗り{j}越える具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},Armor that surmounts{j}even the steep Great Peak of Needles.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}
65204,険しい針の大嶽すらも、乗り{j}越える具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},Armor that surmounts{j}even the steep Great Peak of Needles.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}
65205,険しい針の大嶽すらも、乗り{j}越える具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},Armor that surmounts{j}even the steep Great Peak of Needles.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}
65206,一足で大地を引き裂くという{j}獄卒の具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},"Leg armor said to tear the earth asunder in a single step, the greaves of the{j}hell warden.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}"
65207,一足で大地を引き裂くという{j}獄卒の具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},"Leg armor said to tear the earth asunder in a single step, the greaves of the{j}hell warden.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}"
65208,一足で大地を引き裂くという{j}獄卒の具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},"Leg armor said to tear the earth asunder in a single step, the greaves of the{j}hell warden.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}"
65209,一足で大地を引き裂くという{j}獄卒の具足。{c04}≪遷悠防具：{j}龍属性攻撃強化【大】≫{/c},"Leg armor said to tear the earth asunder in a single step, the greaves of the{j}hell warden.{c04}≪Exotic Armor:{j}Dragon Attack (Large)≫{/c}"
65210,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65211,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65212,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65213,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65214,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65215,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65216,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65217,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65218,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65219,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65220,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65221,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65222,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65223,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65224,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65225,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65226,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65227,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65228,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65229,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65230,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65231,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65232,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65233,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65234,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65235,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65236,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65237,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65238,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65239,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65240,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65241,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65242,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65243,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65244,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65245,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65246,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65247,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65248,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65249,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65250,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65251,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65252,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65253,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65254,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65255,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪狩護防具≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪Hunting Guard Armor≫{/c}"
65256,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65257,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。{c11}≪Ｇ級狩護≫{/c},"Modeled after the Lynians,{j}casual design legs{j}armor.{c11}≪G-Rank Hunting Guard≫{/c}"
65258,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
65259,獣人族に見立てて作られた、{j}カジュアルなデザインの脚{j}防具。若者に爆発的人気。,"Modeled after the Lynians, casual design{j}legs armor. Explosively popular among the{j}youth."
