index,source,target
16915,古風な釣竿と玉手箱を模した{j}剣。舞えよ踊れよ酒池肉林。{j}{c28}≪辿異武器≫{/c},A{j}Sword fashioned after an old-fashioned fishing rod and a treasure box. Dance and revel in decadent luxury.{j}{c28}≪Zenith Weapon≫{/c}
16916,古風な釣竿と玉手箱を模した{j}剣。物語には終わりがある。{j}そして人にも。{c28}≪辿異武器≫{/c},A{j}Sword fashioned after an old-fashioned fishing rod and a treasure box. Every tale has an end.{j}And so do people.{c28}≪Zenith Weapon≫{/c}
16917,様々な目玉が覗く大剣。{j}思わず目を覆いたくなって{j}しまう。{c28}≪辿異武器≫{/c},A Great Sword with countless eyeballs peering out.{j}You cannot help but cover your eyes{j}.{c28}≪Zenith Weapon≫{/c}
16918,様々な目玉が覗く大剣。{j}思わず目を覆いたくなって{j}しまう。{c28}≪辿異武器≫{/c},A Great Sword with countless eyeballs peering out.{j}You cannot help but cover your eyes{j}.{c28}≪Zenith Weapon≫{/c}
16919,様々な目玉が覗く大剣。{j}思わず目を覆いたくなって{j}しまう。{c28}≪辿異武器≫{/c},A Great Sword with countless eyeballs peering out.{j}You cannot help but cover your eyes{j}.{c28}≪Zenith Weapon≫{/c}
16920,「敵が後ろに居ても安心だ。{j}　――勝手に逃げてくからな」{j}{c28}≪辿異武器≫{/c},"""Even with an enemy at your back, you're safe.{j}――They'll just run off on their own.""{j}{c28}≪Zenith Weapon≫{/c}"
16921,暴虐と破壊の限りを尽くす{j}凶悪なモンスターを模した鎚。{j}{c28}≪辿異武器≫{/c},A hammer modeled after{j}a fiendish monster that deals in tyranny and destruction without end.{j}{c28}≪Zenith Weapon≫{/c}
16922,暴虐と破壊の限りを尽くす{j}凶悪なモンスターを模した鎚。{j}{c28}≪辿異武器≫{/c},A hammer modeled after{j}a fiendish monster that deals in tyranny and destruction without end.{j}{c28}≪Zenith Weapon≫{/c}
16923,暴虐と破壊の限りを尽くす{j}凶悪なモンスターを模した鎚。{j}{c28}≪辿異武器≫{/c},A hammer modeled after{j}a fiendish monster that deals in tyranny and destruction without end.{j}{c28}≪Zenith Weapon≫{/c}
16924,暴虐と破壊の限りを尽くす{j}凶悪なモンスターを模した鎚。{j}{c28}≪辿異武器≫{/c},A hammer modeled after{j}a fiendish monster that deals in tyranny and destruction without end.{j}{c28}≪Zenith Weapon≫{/c}
16925,常に進化し続けると言われる{j}大巌竜の力を秘めた磁斬鎚。{j}{c05}≪進化武器≫{/c},"A Magnet Spike{j}imbued with the power of the Great Rock Wyvern, said to never stop evolving.{j}{c05}≪Evolution Weapon≫{/c}"
16926,大巌竜に秘められた力は限界{j}を知らず、その力は紋章の輝{j}きに比例する。{c05}≪進化武器≫{/c},"The power hidden within the Great Rock Wyvern knows no{j}limits, and that power is proportional to the{j}radiance of the emblem.{c05}≪Evolution Weapon≫{/c}"
16927,大巌竜の素材を存分に活用し、{j}龍を駆逐する力に特化した磁{j}斬鎚。{c05}≪進化武器≫{/c},"Making full use of the Great Rock Wyvern's materials,{j}this Magnet{j}Spike is specialized for the power to drive off dragons.{c05}≪Evolution Weapon≫{/c}"
16928,大巌竜の力は未だ底が知れず、{j}新たな可能性を見出した工房{j}の傑作品。{c05}≪進化武器≫{/c},"The Great Rock Wyvern's power is still unfathomable, and{j}this is a masterpiece by a workshop that found new possibilities{j}.{c05}≪Evolution Weapon≫{/c}"
16929,力だけを追い求める狩人に相{j}応しいと言われる大巌竜の磁{j}斬鎚。{c05}≪進化武器≫{/c},"Said to be suitable{j}for hunters who seek only power, the Great Boulder Dragon's magnet{j}slash hammer.{c05}≪Evolution Weapon≫{/c}"
16930,全ての龍を駆逐する事だけに{j}特化した磁斬鎚。{j}{c05}≪進化武器≫{/c},A Magnet Spike{j}specialized solely in exterminating all dragons.{j}{c05}≪Evolution Weapon≫{/c}
16931,その新たな大巌竜の力は、全{j}ての生命を内部から抉り、侵{j}食する。{c05}≪進化武器≫{/c},The power of this new Great Boulder Dragon{j}carves out all life from within and{j}devours it.{c05}≪Evolution Weapon≫{/c}
16932,地中深く眠る大巌竜の強大な{j}力は磁斬鎚の新たな可能性を{j}生み出した。{c05}≪進化武器≫{/c},The mighty{j}power of the Great Rock Dragon slumbering deep underground gave{j}birth to new possibilities for the Magnet Spike.{c05}≪Evolution Weapon≫{/c}
16933,力だけを追い求める狩人に相{j}応しいと言われる大巌竜の磁{j}斬鎚。{c05}≪進化武器≫{/c},"Said to be suitable{j}for hunters who seek only power, the Great Boulder Dragon's magnet{j}slash hammer.{c05}≪Evolution Weapon≫{/c}"
16934,全ての龍を駆逐する事だけに{j}特化した磁斬鎚。{j}{c05}≪進化武器≫{/c},A Magnet Spike{j}specialized solely in exterminating all dragons.{j}{c05}≪Evolution Weapon≫{/c}
16935,その新たな大巌竜の力は、全{j}ての生命を内部から抉り、侵{j}食する。{c05}≪進化武器≫{/c},The power of this new Great Boulder Dragon{j}carves out all life from within and{j}devours it.{c05}≪Evolution Weapon≫{/c}
16936,地中深く眠る大巌竜の強大な{j}力は磁斬鎚の新たな可能性を{j}生み出した。{c05}≪進化武器≫{/c},The mighty{j}power of the Great Rock Dragon slumbering deep underground gave{j}birth to new possibilities for the Magnet Spike.{c05}≪Evolution Weapon≫{/c}
16937,異常発達した棘竜の角を使用{j}した磁斬鎚。禍々しい模様は{j}猛毒の証。{c28}≪辿異武器≫{/c},A Magnet Spike built{j}from the horn of an abnormally developed Espinas. Its ominous pattern is proof of{j}deadly venom.{c28}≪Zenith Weapon≫{/c}
16938,異常発達した棘竜の角を使用{j}した磁斬鎚。禍々しい模様は{j}猛毒の証。{c28}≪辿異武器≫{/c},A Magnet Spike built{j}from the horn of an abnormally developed Espinas. Its ominous pattern is proof of{j}deadly venom.{c28}≪Zenith Weapon≫{/c}
16939,異常発達した棘竜の角を使用{j}した磁斬鎚。禍々しい模様は{j}猛毒の証。{c28}≪辿異武器≫{/c},A Magnet Spike built{j}from the horn of an abnormally developed Espinas. Its ominous pattern is proof of{j}deadly venom.{c28}≪Zenith Weapon≫{/c}
16940,異常発達した棘竜の角を使用{j}した磁斬鎚。禍々しい模様は{j}猛毒の証。{c28}≪辿異武器≫{/c},A Magnet Spike built{j}from the horn of an abnormally developed Espinas. Its ominous pattern is proof of{j}deadly venom.{c28}≪Zenith Weapon≫{/c}
16941,針纏竜の素材を使用した磁斬{j}鎚。多数の針をあしらってお{j}り取扱いに注意。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike made from Needleclad Dragon materials. Adorned with{j}many quills, so handle with care.{c28}≪Zenith Weapon≫{/c}"
16942,針纏竜の素材を使用した磁斬{j}鎚。多数の針をあしらってお{j}り取扱いに注意。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike made from Needleclad Dragon materials. Adorned with{j}many quills, so handle with care.{c28}≪Zenith Weapon≫{/c}"
16943,針纏竜の素材を使用した磁斬{j}鎚。多数の針をあしらってお{j}り取扱いに注意。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike made from Needleclad Dragon materials. Adorned with{j}many quills, so handle with care.{c28}≪Zenith Weapon≫{/c}"
16944,針纏竜の素材を使用した磁斬{j}鎚。多数の針をあしらってお{j}り取扱いに注意。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike made from Needleclad Dragon materials. Adorned with{j}many quills, so handle with care.{c28}≪Zenith Weapon≫{/c}"
16945,更に脅威を増した爆狼の磁斬{j}鎚。誇り高き狼が如く敵を殲{j}滅する。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike of the ever more threatening Blast Wolf. Like a proud wolf, it annihilates{j}its enemies.{c28}≪Zenith Weapon≫{/c}"
16946,更に脅威を増した爆狼の磁斬{j}鎚。誇り高き狼が如く敵を殲{j}滅する。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike of the ever more threatening Blast Wolf. Like a proud wolf, it annihilates{j}its enemies.{c28}≪Zenith Weapon≫{/c}"
16947,更に脅威を増した爆狼の磁斬{j}鎚。誇り高き狼が如く敵を殲{j}滅する。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike of the ever more threatening Blast Wolf. Like a proud wolf, it annihilates{j}its enemies.{c28}≪Zenith Weapon≫{/c}"
16948,更に脅威を増した爆狼の磁斬{j}鎚。誇り高き狼が如く敵を殲{j}滅する。{c28}≪辿異武器≫{/c},"A Magnet{j}Spike of the ever more threatening Blast Wolf. Like a proud wolf, it annihilates{j}its enemies.{c28}≪Zenith Weapon≫{/c}"
16949,氷獰竜の素材を使用した磁斬{j}鎚。宝石のような輝きを持つ{j}氷塊で敵を討つ。{c28}≪辿異武器≫{/c},Magnetic Slash{j}Hammer made using Ice Tyrant Dragon materials. It strikes enemies with ice blocks{j}that shine like jewels.{c28}≪Zenith Weapon≫{/c}
16950,氷獰竜の素材を使用した磁斬{j}鎚。宝石のような輝きを持つ{j}氷塊で敵を討つ。{c28}≪辿異武器≫{/c},Magnetic Slash{j}Hammer made using Ice Tyrant Dragon materials. It strikes enemies with ice blocks{j}that shine like jewels.{c28}≪Zenith Weapon≫{/c}
16951,氷獰竜の素材を使用した磁斬{j}鎚。宝石のような輝きを持つ{j}氷塊で敵を討つ。{c28}≪辿異武器≫{/c},Magnetic Slash{j}Hammer made using Ice Tyrant Dragon materials. It strikes enemies with ice blocks{j}that shine like jewels.{c28}≪Zenith Weapon≫{/c}
16952,氷獰竜の素材を使用した磁斬{j}鎚。宝石のような輝きを持つ{j}氷塊で敵を討つ。{c28}≪辿異武器≫{/c},Magnetic Slash{j}Hammer made using Ice Tyrant Dragon materials. It strikes enemies with ice blocks{j}that shine like jewels.{c28}≪Zenith Weapon≫{/c}
16953,極龍の素材を使用して作られ{j}た磁斬鎚。この上ない相性が{j}力を引きだす。{c28}≪辿異武器≫{/c},A Magnet Spike made from Extreme Dragon materials.{j}Their peerless affinity{j}draws out its power.{c28}≪Zenith Weapon≫{/c}
16954,極龍の素材を使用して作られ{j}た磁斬鎚。この上ない相性が{j}力を引きだす。{c28}≪辿異武器≫{/c},A Magnet Spike made from Extreme Dragon materials.{j}Their peerless affinity{j}draws out its power.{c28}≪Zenith Weapon≫{/c}
16955,極龍の素材を使用して作られ{j}た磁斬鎚。この上ない相性が{j}力を引きだす。{c28}≪辿異武器≫{/c},A Magnet Spike made from Extreme Dragon materials.{j}Their peerless affinity{j}draws out its power.{c28}≪Zenith Weapon≫{/c}
16956,極龍の素材を使用して作られ{j}た磁斬鎚。この上ない相性が{j}力を引きだす。{c28}≪辿異武器≫{/c},A Magnet Spike made from Extreme Dragon materials.{j}Their peerless affinity{j}draws out its power.{c28}≪Zenith Weapon≫{/c}
16957,雅翁龍の力が宿る斬鎚。持ち{j}主は捉えきれぬ緩急で敵を{j}斬り、砕く。{c28}≪辿異武器≫{/c},A Magnet Spike imbued with Inagami's power. Its{j}wielder slashes and{j}smashes foes with elusive shifts of pace.{c28}≪Zenith Weapon≫{/c}
16958,雅翁龍の力が宿る斬鎚。持ち{j}主は捉えきれぬ緩急で敵を{j}斬り、砕く。{c28}≪辿異武器≫{/c},A Magnet Spike imbued with Inagami's power. Its{j}wielder slashes and{j}smashes foes with elusive shifts of pace.{c28}≪Zenith Weapon≫{/c}
16959,雅翁龍の力が宿る斬鎚。持ち{j}主は捉えきれぬ緩急で敵を{j}斬り、砕く。{c28}≪辿異武器≫{/c},A Magnet Spike imbued with Inagami's power. Its{j}wielder slashes and{j}smashes foes with elusive shifts of pace.{c28}≪Zenith Weapon≫{/c}
16960,雅翁龍の力が宿る斬鎚。持ち{j}主は捉えきれぬ緩急で敵を{j}斬り、砕く。{c28}≪辿異武器≫{/c},A Magnet Spike imbued with Inagami's power. Its{j}wielder slashes and{j}smashes foes with elusive shifts of pace.{c28}≪Zenith Weapon≫{/c}
16961,照雷鳥の麗しさが宿る斬鎚。{j}武器でありながらオーラを感{j}じさせる完成度。{c28}≪辿異武器≫{/c},"A Magnet Spike imbued with Toridcless's beauty. Despite being a{j}weapon, its perfection makes one feel{j}an aura.{c28}≪Zenith Weapon≫{/c}"
16962,照雷鳥の麗しさが宿る斬鎚。{j}武器でありながらオーラを感{j}じさせる完成度。{c28}≪辿異武器≫{/c},"A Magnet Spike imbued with Toridcless's beauty. Despite being a{j}weapon, its perfection makes one feel{j}an aura.{c28}≪Zenith Weapon≫{/c}"
16963,照雷鳥の麗しさが宿る斬鎚。{j}武器でありながらオーラを感{j}じさせる完成度。{c28}≪辿異武器≫{/c},"A Magnet Spike imbued with Toridcless's beauty. Despite being a{j}weapon, its perfection makes one feel{j}an aura.{c28}≪Zenith Weapon≫{/c}"
16964,照雷鳥の麗しさが宿る斬鎚。{j}武器でありながらオーラを感{j}じさせる完成度。{c28}≪辿異武器≫{/c},"A Magnet Spike imbued with Toridcless's beauty. Despite being a{j}weapon, its perfection makes one feel{j}an aura.{c28}≪Zenith Weapon≫{/c}"
16965,暴鋸竜の素材を用いて造ら{j}れた磁斬鎚。触れれば傷を{j}負う勢いだ。{c28}≪辿異武器≫{/c},{j}A Magnet Spike forged from Saw Wyvern materials. A mere touch{j}seems enough to wound.{c28}≪Zenith Weapon≫{/c}
16966,暴鋸竜の素材を用いて造ら{j}れた磁斬鎚。触れれば傷を{j}負う勢いだ。{c28}≪辿異武器≫{/c},{j}A Magnet Spike forged from Saw Wyvern materials. A mere touch{j}seems enough to wound.{c28}≪Zenith Weapon≫{/c}
16967,暴鋸竜の素材を用いて造ら{j}れた磁斬鎚。触れれば傷を{j}負う勢いだ。{c28}≪辿異武器≫{/c},{j}A Magnet Spike forged from Saw Wyvern materials. A mere touch{j}seems enough to wound.{c28}≪Zenith Weapon≫{/c}
16968,暴鋸竜の素材を用いて造ら{j}れた磁斬鎚。触れれば傷を{j}負う勢いだ。{c28}≪辿異武器≫{/c},{j}A Magnet Spike forged from Saw Wyvern materials. A mere touch{j}seems enough to wound.{c28}≪Zenith Weapon≫{/c}
16969,天廊にて発見された未知の{j}技術を駆使して造られた武器。{j}拡張性に優れる。{c19}≪天廊武器≫{/c},A weapon forged by applying unknown{j}technology discovered in the Sky Corridor.{j}It has outstanding expandability.{c19}≪Sky Corridor Weapon≫{/c}
16970,天廊にて発見された未知の{j}技術を駆使して造られた武器。{j}拡張性に優れる。{c19}≪天廊武器≫{/c},A weapon forged by applying unknown{j}technology discovered in the Sky Corridor.{j}It has outstanding expandability.{c19}≪Sky Corridor Weapon≫{/c}
16971,卵から生まれたてのグークを{j}再現しようと作られた磁斬鎚。{j}グワッ！,A Magnet Spike made to{j}recreate a Gook fresh from its egg.{j}Gwa!
16972,卵から生まれたてのグークを{j}再現しようと作られた磁斬鎚。{j}グワッ！{c28}≪辿異武器≫{/c},A Magnet Spike made to{j}recreate a Gook fresh from its egg.{j}Gwa!{c28}≪Zenith Weapon≫{/c}
16973,卵から生まれたてのグークを{j}再現しようと作られた磁斬鎚。{j}グワワッ！,A Magnet Spike created to{j}reproduce a newly hatched Gook.{j}Gwaaah!
16974,卵から生まれたてのグークを{j}再現しようと作られた磁斬鎚。{j}グワワッ！{c28}≪辿異武器≫{/c},A Magnet Spike created to{j}reproduce a newly hatched Gook.{j}Gwaaah!{c28}≪Zenith Weapon≫{/c}
16975,西方に伝わる技術を用いて{j}創られた最初の磁斬鎚。{j}磁力を操る新たな力。,The first Magnet Spike{j}created using techniques passed down in the West.{j}A new power that manipulates magnetism.
16976,αの使用データを基に{j}改良、調整された磁斬鎚。{j}{c28}≪辿異武器≫{/c},"Based on Alpha's usage data{j}, a Magnet Spike has been improved and tuned.{j}{c28}≪Zenith Weapon≫{/c}"
16977,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}磁斬鎚。,"A Magnet Spike. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it."
16978,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}磁斬鎚。{c28}≪辿異武器≫{/c},"A Magnet Spike. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it.{c28}≪Zenith Weapon≫{/c}"
16979,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}穿龍棍。,"A Tonfa. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it."
16980,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}穿龍棍。{c28}≪辿異武器≫{/c},"A Tonfa. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it.{c28}≪Zenith Weapon≫{/c}"
16981,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}剣斧。,"A Switch Axe. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it."
16982,用いた時の自らの勇姿が、{j}見るだけでイメージできる{j}剣斧。{c28}≪辿異武器≫{/c},"A Switch Axe. Just by{j}looking at it, you can picture{j}your own gallant figure wielding it.{c28}≪Zenith Weapon≫{/c}"
16983,古風な釣竿と玉手箱を模した{j}剣。物語の前触れかも。,A{j}Sword fashioned after an old-fashioned fishing rod and a treasure box. Perhaps a prelude to a tale.
16984,様々な目玉が覗く大剣。{j}思わず目を覆いたくなって{j}しまう。,A Great Sword with countless eyeballs peering out.{j}You cannot help but cover your eyes.{j}
16985,暴虐と破壊の限りを尽くす{j}凶悪なモンスターを模した鎚。,A hammer modeled after{j}a fiendish monster that deals in tyranny and destruction without end.
16986,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16987,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16988,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16989,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16990,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16991,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16992,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,A weapon of honor bearing the name given to Legend{j}Rasta. Its performance changes depending on the{j}Quest.
16993,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。,Dual Blades modeled after a beautiful folding fan{j}that suits Japanese attire. The sight of dancing{j}with fan in hand is pure elegance.
16994,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。,Dual Blades modeled after a beautiful folding fan{j}that suits Japanese attire. The sight of dancing{j}with fan in hand is pure elegance.
16995,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。,Dual Blades modeled after a beautiful folding fan{j}that suits Japanese attire. The sight of dancing{j}with fan in hand is pure elegance.
16996,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。{c11}≪ＨＣ武器≫{/c},Dual Blades{j}modeled after a beautiful folding fan that suits Japanese attire. The{j}sight of dancing with fan in hand is pure elegance.{c11}≪HC Weapon≫{/c}
16997,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。,Dual Blades modeled after a beautiful folding fan{j}that suits Japanese attire. The sight of dancing{j}with fan in hand is pure elegance.
16998,和装に似合う、美麗な扇子を{j}模した双剣。扇を手に、舞う{j}姿は風雅の一言。{c28}≪辿異武器≫{/c},Dual Blades{j}modeled after a beautiful folding fan that suits Japanese attire. The{j}sight of dancing with fan in hand is pure elegance.{c28}≪Zenith Weapon≫{/c}
16999,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。,"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it."
17000,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。,"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it."
17001,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。,"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it."
17002,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。{c11}≪ＨＣ武器≫{/c},"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it.{c11}≪HC Weapon≫{/c}"
17003,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。,"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it."
17004,使用者の魂をも喰らうと言わ{j}れる太刀。ある人物が愛用{j}していたとか。{c28}≪辿異武器≫{/c},"A Long Sword said to devour even the user's soul.{j}Apparently, a certain person favored{j}it.{c28}≪Zenith Weapon≫{/c}"
17005,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。,A lance created by a foreign master craftsman who{j}applied special processing. The blade's brilliance{j}is proof of the next generation.
17006,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。,A lance created by a foreign master craftsman who{j}applied special processing. The blade's brilliance{j}is proof of the next generation.
17007,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。,A lance created by a foreign master craftsman who{j}applied special processing. The blade's brilliance{j}is proof of the next generation.
17008,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。{c11}≪ＨＣ武器≫{/c},A lance created by a foreign master craftsman who applied special processing{j}. The blade's brilliance{j}is proof of the next generation.{c11}≪HC Weapon≫{/c}
17009,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。,A lance created by a foreign master craftsman who{j}applied special processing. The blade's brilliance{j}is proof of the next generation.
17010,異国の名匠が特殊な加工を{j}施し作成した槍。刀身の輝き{j}は次代の証だ。{c28}≪辿異武器≫{/c},A lance created by a foreign master craftsman who applied special processing{j}. The blade's brilliance{j}is proof of the next generation.{c28}≪Zenith Weapon≫{/c}
17011,喰血竜の素材を用いた大剣。{j}手にするだけで吸血欲にから{j}れてしまう。{c28}≪辿異武器≫{/c},A Great Sword made from the materials of a Bloodthirst Dragon.{j}Merely holding it{j}fills you with a thirst for blood.{c28}≪Zenith Weapon≫{/c}
17012,喰血竜の素材を用いた大剣。{j}手にするだけで吸血欲にから{j}れてしまう。{c28}≪辿異武器≫{/c},A Great Sword made from the materials of a Bloodthirst Dragon.{j}Merely holding it{j}fills you with a thirst for blood.{c28}≪Zenith Weapon≫{/c}
17013,喰血竜の素材を用いた大剣。{j}手にするだけで吸血欲にから{j}れてしまう。{c28}≪辿異武器≫{/c},A Great Sword made from the materials of a Bloodthirst Dragon.{j}Merely holding it{j}fills you with a thirst for blood.{c28}≪Zenith Weapon≫{/c}
17014,喰血竜の素材を用いた大剣。{j}手にするだけで吸血欲にから{j}れてしまう。{c28}≪辿異武器≫{/c},A Great Sword made from the materials of a Bloodthirst Dragon.{j}Merely holding it{j}fills you with a thirst for blood.{c28}≪Zenith Weapon≫{/c}
17015,喰血竜の素材を用いた鎚。{j}自身が狂ったかのように{j}食欲旺盛になる。{c28}≪辿異武器≫{/c},"A Hammer made from the materials of a Bloodthirst Dragon.{j}You are overcome by a ravenous{j}hunger, as if you had gone mad.{c28}≪Zenith Weapon≫{/c}"
17016,喰血竜の素材を用いた鎚。{j}自身が狂ったかのように{j}食欲旺盛になる。{c28}≪辿異武器≫{/c},"A Hammer made from the materials of a Bloodthirst Dragon.{j}You are overcome by a ravenous{j}hunger, as if you had gone mad.{c28}≪Zenith Weapon≫{/c}"
17017,喰血竜の素材を用いた鎚。{j}自身が狂ったかのように{j}食欲旺盛になる。{c28}≪辿異武器≫{/c},"A Hammer made from the materials of a Bloodthirst Dragon.{j}You are overcome by a ravenous{j}hunger, as if you had gone mad.{c28}≪Zenith Weapon≫{/c}"
17018,喰血竜の素材を用いた鎚。{j}自身が狂ったかのように{j}食欲旺盛になる。{c28}≪辿異武器≫{/c},"A Hammer made from the materials of a Bloodthirst Dragon.{j}You are overcome by a ravenous{j}hunger, as if you had gone mad.{c28}≪Zenith Weapon≫{/c}"
17019,喰血竜の素材を用いた棍。{j}ヌメリを感じる肌触り{j}となっている。{c28}≪辿異武器≫{/c},"An Insect Glaive made from the materials of a Bloodthirst Dragon.{j}It has a clammy, slimy{j}feel to the touch.{c28}≪Zenith Weapon≫{/c}"
17020,喰血竜の素材を用いた棍。{j}ヌメリを感じる肌触り{j}となっている。{c28}≪辿異武器≫{/c},"An Insect Glaive made from the materials of a Bloodthirst Dragon.{j}It has a clammy, slimy{j}feel to the touch.{c28}≪Zenith Weapon≫{/c}"
17021,喰血竜の素材を用いた棍。{j}ヌメリを感じる肌触り{j}となっている。{c28}≪辿異武器≫{/c},"An Insect Glaive made from the materials of a Bloodthirst Dragon.{j}It has a clammy, slimy{j}feel to the touch.{c28}≪Zenith Weapon≫{/c}"
17022,喰血竜の素材を用いた棍。{j}ヌメリを感じる肌触り{j}となっている。{c28}≪辿異武器≫{/c},"An Insect Glaive made from the materials of a Bloodthirst Dragon.{j}It has a clammy, slimy{j}feel to the touch.{c28}≪Zenith Weapon≫{/c}"
17023,喰血竜の素材を用いた剣斧。{j}手にするだけで大食漢として{j}の才に溢れる。{c28}≪辿異武器≫{/c},A Switch Axe made from Blood-Devouring Dragon materials.{j}Simply holding it fills the wielder with{j}the talent of a great glutton.{c28}≪Zenith Weapon≫{/c}
17024,喰血竜の素材を用いた剣斧。{j}手にするだけで大食漢として{j}の才に溢れる。{c28}≪辿異武器≫{/c},A Switch Axe made from Blood-Devouring Dragon materials.{j}Simply holding it fills the wielder with{j}the talent of a great glutton.{c28}≪Zenith Weapon≫{/c}
17025,喰血竜の素材を用いた剣斧。{j}手にするだけで大食漢として{j}の才に溢れる。{c28}≪辿異武器≫{/c},A Switch Axe made from Blood-Devouring Dragon materials.{j}Simply holding it fills the wielder with{j}the talent of a great glutton.{c28}≪Zenith Weapon≫{/c}
17026,喰血竜の素材を用いた剣斧。{j}手にするだけで大食漢として{j}の才に溢れる。{c28}≪辿異武器≫{/c},A Switch Axe made from Blood-Devouring Dragon materials.{j}Simply holding it fills the wielder with{j}the talent of a great glutton.{c28}≪Zenith Weapon≫{/c}
17027,鎧竜の素材を用いた片手剣。{j}持ち主は何事にも動じない力{j}を持つ。{c28}≪辿異武器≫{/c},A Sword & Shield made from Gravios materials.{j}Its wielder{j}has a strength unmoved by anything.{c28}≪Zenith Weapon≫{/c}
17028,鎧竜の素材を用いた片手剣。{j}持ち主は何事にも動じない力{j}を持つ。{c28}≪辿異武器≫{/c},A Sword & Shield made from Gravios materials.{j}Its wielder{j}has a strength unmoved by anything.{c28}≪Zenith Weapon≫{/c}
17029,鎧竜の素材を用いた片手剣。{j}持ち主は何事にも動じない力{j}を持つ。{c28}≪辿異武器≫{/c},A Sword & Shield made from Gravios materials.{j}Its wielder{j}has a strength unmoved by anything.{c28}≪Zenith Weapon≫{/c}
17030,鎧竜の素材を用いた片手剣。{j}持ち主は何事にも動じない力{j}を持つ。{c28}≪辿異武器≫{/c},A Sword & Shield made from Gravios materials.{j}Its wielder{j}has a strength unmoved by anything.{c28}≪Zenith Weapon≫{/c}
17031,鎧竜の素材を用いた双剣。{j}持ち主はその名を地に轟かす{j}事となる。{c28}≪辿異武器≫{/c},Dual Blades made from Gravios materials.{j}Its wielder is destined to{j}make their name thunder across the land.{c28}≪Zenith Weapon≫{/c}
